Time,Host,Service,Port,Protocol,Type,Data
"2015-05-27 01:05:29 UTC","10.0.0.170","snmp","161","udp","snmp.Network services","""Index Name \n0 Server \n1 Event Log \n2 Net Logon \n3 DNS Client \n4 DNS Server \n5 DHCP Client \n6 Workstation \n7 SNMP Service \n8 Windows Time \n9 Plug and Play \n10 Print Spooler \n11 Windows Audio \n12 IPSEC Services \n13 Task Scheduler \n14 License Logging \n15 Remote Registry \n16 Secondary Logon \n17 Computer Browser \n18 Help and Support \n19 Net Driver HPZ12 \n20 Pml Driver HPZ12 \n21 Automatic Updates \n22 COM+ Event System \n23 HID Input Service \n24 Protected Storage \n25 Retrospect Client \n26 Terminal Services \n27 Network Connections \n28 Logical Disk Manager\n29 VMware Tools Service\n30 TCP/IP NetBIOS Helper\n31 VMware Upgrade Helper\n32 Cryptographic Services\n33 Wireless Configuration\n34 COM+ System Application\n35 Distributed File System\n36 Error Reporting Service\n37 File Replication Service\n38 Shell Hardware Detection\n39 VMware vCenter Converter\n40 File Server for Macintosh\n41 Security Accounts Manager\n42 System Event Notification\n43 Terminal Server Licensing\n44 Remote Procedure Call (RPC)\n45 DCOM Server Process Launcher\n46 NT LM Security Support Provider\n47 Network Location Awareness (NLA)\n48 Windows Management Instrumentation\n49 Distributed Transaction Coordinator\n50 VMware Physical Disk Helper Service\n51 Windows Internet Name Service (WINS)\n52 Application Experience Lookup Service\n53 Background Intelligent Transfer Service\n"""
"2015-05-27 01:05:29 UTC","10.0.0.170","snmp","161","udp","snmp.Share",""" Name : Homes\n Path : C:\\Homes\n Comment : \n\n Name : Users\n Path : C:\\Homes\\Users\n Comment : \n\n Name : ODINSHARE\n Path : C:\\ODINSHARE\n Comment : \n\n"""
"2015-05-27 01:45:49 UTC","10.0.0.145","","","","fingerprint.match","{""os.vendor""=>""VMware"", ""os.product""=>""VMware ESXi 5.5.0"", ""os.version""=>""2068190""}"
"2015-05-27 01:05:29 UTC","10.0.0.170","snmp","161","udp","snmp.Storage information","""Description : [\""A:\\\\\""]\nDevice id : [#<SNMP::Integer:0x007fdb8443fbe0 @value=1>]\nFilesystem type : [\""Removable Disk\""]\nDevice unit : [#<SNMP::Integer:0x007fdb8442f650 @value=0>]\nMemory size : 0 bytes\nMemory used : 0 bytes\n\nDescription : [\""C:\\\\ Label: Serial Number ccb7e389\""]\nDevice id : [#<SNMP::Integer:0x007fdb843f5a90 @value=2>]\nFilesystem type : [\""Fixed Disk\""]\nDevice unit : [#<SNMP::Integer:0x007fdb83a9f0e0 @value=4096>]\nMemory size : 60.00 GB\nMemory used : 56.09 GB\n\nDescription : [\""D:\\\\\""]\nDevice id : [#<SNMP::Integer:0x007fdb84345e38 @value=3>]\nFilesystem type : [\""Compact Disc\""]\nDevice unit : [#<SNMP::Integer:0x007fdb843272d0 @value=0>]\nMemory size : 0 bytes\nMemory used : 0 bytes\n\nDescription : [\""Virtual Memory\""]\nDevice id : [#<SNMP::Integer:0x007fdb84306468 @value=4>]\nFilesystem type : [\""Virtual Memory\""]\nDevice unit : [#<SNMP::Integer:0x007fdb842f6ea0 @value=65536>]\nMemory size : 2.41 GB\nMemory used : 381.19 MB\n\nDescription : [\""Physical Memory\""]\nDevice id : [#<SNMP::Integer:0x007fdb842af190 @value=5>]\nFilesystem type : [\""Ram\""]\nDevice unit : [#<SNMP::Integer:0x007fdb84253cc8 @value=65536>]\nMemory size : 1023.38 MB\nMemory used : 736.75 MB\n\n"""
"2015-05-27 01:05:29 UTC","10.0.0.170","snmp","161","udp","snmp.File system information","""Index : 1\nMount point : \nRemote mount point : -\nType : Unknown\nAccess : 1\nBootable : 0\n"""
"2015-05-27 01:05:29 UTC","10.0.0.170","snmp","161","udp","snmp.Device information","""Id Type Status Descr \n1 Printer running Microsoft XPS Document Writer\n2 Processor running Intel \n3 Processor running Intel \n4 Network unknown MS TCP Loopback interface\n5 Network unknown VMware Accelerated AMD PCNet Adapter\n6 Disk Storage unknown A:\\ \n7 Disk Storage unknown D:\\ \n8 Disk Storage running Fixed Disk \n9 Keyboard running IBM enhanced (101- or 102-key) keyboard, Subtype=(0)\n10 Pointing running 3-Buttons (with wheel)\n11 Parallel Port unknown LPT1: \n12 Serial Port unknown COM1: \n13 Serial Port unknown COM2: \n"""
"2015-05-27 01:05:29 UTC","10.0.0.170","snmp","161","udp","snmp.Software components","""Index Name \n1 ATI Display Driver \n2 Microsoft Internationalized Domain Names Mitigation APIs\n3 Windows Internet Explorer 7\n4 Security Update for Windows Server 2003 (KB2079403)\n5 Security Update for Windows Server 2003 (KB2115168)\n6 Security Update for Windows Server 2003 (KB2121546)\n7 Update for Windows Server 2003 (KB2141007)\n8 Security Update for Windows Server 2003 (KB2160329)\n9 Security Update for Windows Internet Explorer 7 (KB2183461)\n10 Security Update for Windows Server 2003 (KB2229593)\n11 Security Update for Windows Server 2003 (KB2259922)\n12 Security Update for Windows Server 2003 (KB2279986)\n13 Security Update for Windows Server 2003 (KB2286198)\n14 Security Update for Windows Server 2003 (KB2296011)\n15 Security Update for Windows Server 2003 (KB2296199)\n16 Update for Windows Server 2003 (KB2345886)\n17 Security Update for Windows Server 2003 (KB2347290)\n18 Security Update for Windows Internet Explorer 7 (KB2360131)\n19 Security Update for Windows Server 2003 (KB2360937)\n20 Security Update for Windows Server 2003 (KB2378111)\n21 Security Update for Windows Server 2003 (KB2387149)\n22 Security Update for Windows Server 2003 (KB2393802)\n23 Security Update for Windows Server 2003 (KB2412687)\n24 Security Update for Windows Internet Explorer 7 (KB2416400)\n25 Security Update for Windows Server 2003 (KB2416451)\n26 Security Update for Windows Server 2003 (KB2419635)\n27 Security Update for Windows Server 2003 (KB2423089)\n28 Security Update for Windows Server 2003 (KB2436673)\n29 Security Update for Windows Server 2003 (KB2440591)\n30 Security Update for Windows Server 2003 (KB2443105)\n31 Update for Windows Server 2003 (KB2467659)\n32 Security Update for Windows Server 2003 (KB2476490)\n33 Security Update for Windows Server 2003 (KB2476687)\n34 Security Update for Windows Server 2003 (KB2478960)\n35 Security Update for Windows Server 2003 (KB2478971)\n36 Security Update for Windows Server 2003 (KB2479628)\n37 Security Update for Windows Server 2003 (KB2481109)\n38 Security Update for Windows Internet Explorer 7 (KB2482017)\n39 Security Update for Windows Server 2003 (KB2483185)\n40 Security Update for Windows Server 2003 (KB2485376)\n41 Security Update for Windows Server 2003 (KB2485663)\n42 Security Update for Windows Internet Explorer 7 (KB2497640)\n43 Security Update for Windows Server 2003 (KB2503658)\n44 Security Update for Windows Server 2003 (KB2503665)\n45 Security Update for Windows Server 2003 (KB2506212)\n46 Security Update for Windows Server 2003 (KB2506223)\n47 Security Update for Windows Server 2003 (KB2507618)\n48 Security Update for Windows Server 2003 (KB2507938)\n49 Security Update for Windows Server 2003 (KB2508272)\n50 Security Update for Windows Server 2003 (KB2508429)\n51 Security Update for Windows Server 2003 (KB2509553)\n52 Security Update for Windows Server 2003 (KB2510581)\n53 Security Update for Windows Server 2003 (KB2511455)\n54 Security Update for Windows Server 2003 (KB2524375)\n55 Security Update for Windows Server 2003 (KB2524426)\n56 Security Update for Windows Internet Explorer 7 (KB2530548)\n57 Security Update for Windows Server 2003 (KB2535512)\n58 Security Update for Windows Server 2003 (KB2536276)\n59 Security Update for Windows Server 2003 (KB2536276-v2)\n60 Security Update for Windows Internet Explorer 7 (KB2544521)\n61 Security Update for Windows Server 2003 (KB2544893)\n62 Security Update for Windows Server 2003 (KB2544893-v2)\n63 Security Update for Windows Server 2003 (KB2555917)\n64 Security Update for Windows Internet Explorer 7 (KB2559049)\n65 Security Update for Windows Server 2003 (KB2562485)\n66 Security Update for Microsoft Windows (KB2564958)\n67 Security Update for Windows Server 2003 (KB2566454)\n68 Security Update for Windows Server 2003 (KB2567053)\n69 Security Update for Windows Server 2003 (KB2567680)\n70 Security Update for Windows Server 2003 (KB2570222)\n71 Security Update for Windows Server 2003 (KB2570947)\n72 Security Update for Windows Server 2003 (KB2571621)\n73 Security Update for Windows Server 2003 (KB2572069)\n74 Security Update for Windows Server 2003 (KB2584146)\n75 Security Update for Windows Server 2003 (KB2585542)\n76 Security Update for Windows Internet Explorer 7 (KB2586448)\n77 Security Update for Windows Server 2003 (KB2592799)\n78 Security Update for Windows Server 2003 (KB2598479)\n79 Security Update for Windows Server 2003 (KB2603381)\n80 Security Update for Windows Server 2003 (KB2604078)\n81 Update for Windows Server 2003 (KB2607712)\n82 Update for Windows Server 2003 (KB2616676-v2)\n83 Security Update for Windows Internet Explorer 7 (KB2618444)\n84 Security Update for Windows Server 2003 (KB2618451)\n85 Security Update for Windows Server 2003 (KB2620712)\n86 Security Update for Windows Server 2003 (KB2621440)\n87 Security Update for Windows Server 2003 (KB2624667)\n88 Security Update for Windows Server 2003 (KB2631813)\n89 Security Update for Windows Server 2003 (KB2633171)\n90 Security Update for Windows Server 2003 (KB2638806)\n91 Security Update for Windows Server 2003 (KB2639417)\n92 Update for Windows Server 2003 (KB2641690-v2)\n93 Security Update for Windows Server 2003 (KB2644615)\n94 Security Update for Windows Server 2003 (KB2646524)\n95 Security Update for Windows Server 2003 (KB2647170)\n96 Security Update for Windows Server 2003 (KB2653956)\n97 Security Update for Windows Server 2003 (KB2655992)\n98 Security Update for Windows Server 2003 (KB2656358)\n99 Security Update for Windows Server 2003 (KB2656376)\n100 Security Update for Windows Server 2003 (KB2656376-v2)\n101 Security Update for Windows Server 2003 (KB2659262)\n102 Update for Windows Server 2003 (KB2661254)\n103 Security Update for Windows Internet Explorer 7 (KB2675157)\n104 Security Update for Windows Server 2003 (KB2676562)\n105 Security Update for Windows Server 2003 (KB2685939)\n106 Security Update for Windows Server 2003 (KB2686509)\n107 Security Update for Windows Server 2003 (KB2691442)\n108 Security Update for Windows Server 2003 (KB2698365)\n109 Security Update for Windows Server 2003 (KB2705219)\n110 Security Update for Windows Server 2003 (KB2707511)\n111 Security Update for Windows Server 2003 (KB2712808)\n112 Update for Windows Server 2003 (KB2718704)\n113 Security Update for Windows Server 2003 (KB2719985)\n114 Security Update for Windows Internet Explorer 7 (KB2722913)\n115 Security Update for Windows Server 2003 (KB2724197)\n116 Security Update for Windows Server 2003 (KB2727528)\n117 Security Update for Windows Server 2003 (KB2731847)\n118 Security Update for Windows Server 2003 (KB2742604)\n119 Update for Windows Server 2003 (KB2748349)\n120 Update for Windows Server 2003 (KB2749655)\n121 Security Update for Windows Server 2003 (KB2753842-v2)\n122 Security Update for Windows Server 2003 (KB2758857)\n123 Security Update for Windows Internet Explorer 7 (KB2761465)\n124 Security Update for Windows Server 2003 (KB2770660)\n125 Security Update for Windows Server 2003 (KB2779030)\n126 Security Update for Windows Server 2003 (KB2780091)\n127 Security Update for Windows Internet Explorer 7 (KB2799329)\n128 Security Update for Windows Server 2003 (KB2807986)\n129 Security Update for Windows Server 2003 (KB2813170)\n130 Security Update for Windows Server 2003 (KB2813345)\n131 Security Update for Windows Server 2003 (KB2820197)\n132 Security Update for Windows Server 2003 (KB2820917)\n133 Security Update for Windows Server 2003 (KB2829361)\n134 Security Update for Windows Internet Explorer 7 (KB2829530)\n135 Security Update for Windows Media Player (KB911564)\n136 Security Update for Windows Server 2003 (KB921503)\n137 Security Update for Windows Server 2003 (KB923561)\n138 Security Update for Windows Media Player 6.4 (KB925398)\n139 Update for Windows Server 2003 (KB925876)\n140 Security Update for Windows Server 2003 (KB925902)\n141 Security Update for Windows Server 2003 (KB926122)\n142 Update for Windows Server 2003 (KB927891)\n143 Security Update for Microsoft .NET Framework 2.0 (KB928365)\n144 Security Update for Windows Server 2003 (KB929123)\n145 Security Update for Windows Server 2003 (KB930178)\n146 Security Update for Windows Server 2003 (KB931768)\n147 Security Update for Windows Server 2003 (KB931784)\n148 Update for Windows Server 2003 (KB931836)\n149 Security Update for Windows Server 2003 (KB932168)\n150 Security Update for Windows Server 2003 (KB933566)\n151 Security Update for Windows Server 2003 (KB933729)\n152 Security Update for Windows Server 2003 (KB933854)\n153 Security Update for Windows Server 2003 (KB935839)\n154 Security Update for Windows Server 2003 (KB935840)\n155 Security Update for Windows Server 2003 (KB935966)\n156 Security Update for Windows Server 2003 (KB936021)\n157 Update for Windows Server 2003 (KB936357)\n158 Security Update for Windows Server 2003 (KB936782)\n159 Security Update for Windows Server 2003 (KB937143)\n160 Security Update for Windows Server 2003 (KB938127)\n161 Security Update for Windows Internet Explorer 7 (KB938127)\n162 Security Update for Windows Server 2003 (KB938464)\n163 Security Update for Windows Server 2003 (KB939653)\n164 Security Update for Windows Server 2003 (KB941202)\n165 Security Update for Windows Server 2003 (KB941568)\n166 Security Update for Windows Server 2003 (KB941569)\n167 Security Update for Windows Server 2003 (KB941644)\n168 Security Update for Windows Server 2003 (KB941672)\n169 Security Update for Windows Server 2003 (KB941693)\n170 Update for Windows Server 2003 (KB942763)\n171 Update for Windows Server 2003 (KB942840)\n172 Security Update for Windows Server 2003 (KB943055)\n173 Security Update for Windows Server 2003 (KB943460)\n174 Security Update for Windows Server 2003 (KB943484)\n175 Security Update for Windows Server 2003 (KB943485)\n176 Update for Windows Server 2003 (KB943729)\n177 Security Update for Windows Server 2003 (KB944338)\n178 Security Update for Windows Server 2003 (KB944533)\n179 Security Update for Windows Server 2003 (KB944653)\n180 Security Update for Windows Server 2003 (KB945553)\n181 Security Update for Windows Server 2003 (KB946026)\n182 Security Update for Windows Server 2003 (KB947864)\n183 Update for Windows Server 2003 (KB948496)\n184 Security Update for Windows Server 2003 (KB948590)\n185 Security Update for Windows Server 2003 (KB948745)\n186 Security Update for Windows Server 2003 (KB948881)\n187 Security Update for Windows Server 2003 (KB949014)\n188 Security Update for Windows Server 2003 (KB950759)\n189 Security Update for Windows Server 2003 (KB950760)\n190 Security Update for Windows Server 2003 (KB950762)\n191 Security Update for Windows Server 2003 (KB950974)\n192 Security Update for Windows Server 2003 (KB951066)\n193 Security Update for Windows Server 2003 (KB951698)\n194 Security Update for Windows Server 2003 (KB951746)\n195 Security Update for Windows Server 2003 (KB951748)\n196 Security Update for Windows Server 2003 (KB952004)\n197 Security Update for Windows Server 2003 (KB952069)\n198 Security Update for Windows Server 2003 (KB952954)\n199 Security Update for Windows Server 2003 (KB953298)\n200 Security Update for Windows Server 2003 (KB953838)\n201 Security Update for Windows Server 2003 (KB954155)\n202 Security Update for Windows Server 2003 (KB954211)\n203 Security Update for Windows Server 2003 (KB954600)\n204 Security Update for Windows Server 2003 (KB955069)\n205 Update for Windows Server 2003 (KB955759)\n206 Update for Windows Server 2003 (KB955839)\n207 Security Update for Windows Server 2003 (KB956390)\n208 Security Update for Windows Server 2003 (KB956572)\n209 Security Update for Windows Server 2003 (KB956744)\n210 Security Update for Windows Server 2003 (KB956802)\n211 Security Update for Windows Server 2003 (KB956803)\n212 Security Update for Windows Server 2003 (KB956841)\n213 Security Update for Windows Server 2003 (KB956844)\n214 Security Update for Windows Server 2003 (KB957095)\n215 Security Update for Windows Server 2003 (KB957097)\n216 Security Update for Windows Server 2003 (KB958215)\n217 Security Update for Windows Server 2003 (KB958644)\n218 Security Update for Windows Server 2003 (KB958687)\n219 Security Update for Windows Server 2003 (KB958690)\n220 Security Update for Windows Server 2003 (KB958869)\n221 Security Update for Windows Server 2003 (KB959426)\n222 Security Update for Windows Server 2003 (KB960225)\n223 Security Update for Windows Server 2003 (KB960714)\n224 Security Update for Windows Server 2003 (KB960715)\n225 Security Update for Windows Server 2003 (KB960803)\n226 Security Update for Windows Server 2003 (KB960859)\n227 Security Update for Windows Server 2003 (KB961063)\n228 Security Update for Windows Server 2003 (KB961064)\n229 Security Update for Windows Server 2003 (KB961371-v2)\n230 Security Update for Windows Server 2003 (KB961373)\n231 Security Update for Windows Server 2003 (KB961501)\n232 Security Update for Windows Server 2003 (KB963027)\n233 Update for Windows Server 2003 (KB967715)\n234 Security Update for Windows Server 2003 (KB967723)\n235 Update for Windows Server 2003 (KB968389)\n236 Security Update for Windows Server 2003 (KB968537)\n237 Security Update for Windows Server 2003 (KB968816)\n238 Security Update for Windows Server 2003 (KB969059)\n239 Security Update for Windows Server 2003 (KB969883)\n240 Security Update for Windows Server 2003 (KB969897)\n241 Security Update for Windows Server 2003 (KB969947)\n242 Security Update for Windows Server 2003 (KB970238)\n243 Security Update for Windows Server 2003 (KB970430)\n244 Update for Windows Server 2003 (KB971029)\n245 Security Update for Windows Server 2003 (KB971032)\n246 Security Update for Windows Server 2003 (KB971468)\n247 Security Update for Windows Server 2003 (KB971486)\n248 Security Update for Windows Server 2003 (KB971557)\n249 Security Update for Windows Server 2003 (KB971633)\n250 Security Update for Windows Server 2003 (KB971657)\n251 Update for Windows Server 2003 (KB971737)\n252 Security Update for Windows Server 2003 (KB971961)\n253 Security Update for Windows Server 2003 (KB972260)\n254 Security Update for Windows Internet Explorer 7 (KB972260)\n255 Security Update for Windows Server 2003 (KB972270)\n256 Security Update for Windows Server 2003 (KB973346)\n257 Security Update for Windows Server 2003 (KB973354)\n258 Security Update for Windows Server 2003 (KB973507)\n259 Security Update for Windows Server 2003 (KB973525)\n260 Security Update for Windows Server 2003 (KB973540)\n261 Update for Windows Server 2003 (KB973687)\n262 Update for Windows Server 2003 (KB973815)\n263 Security Update for Windows Server 2003 (KB973869)\n264 Security Update for Windows Server 2003 (KB973904)\n265 Security Update for Windows Server 2003 (KB974112)\n266 Security Update for Windows Server 2003 (KB974318)\n267 Security Update for Windows Server 2003 (KB974392)\n268 Security Update for Windows Internet Explorer 7 (KB974455)\n269 Security Update for Windows Server 2003 (KB974571)\n270 Security Update for Windows Server 2003 (KB975025)\n271 Security Update for Windows Server 2003 (KB975467)\n272 Security Update for Windows Media Player (KB975558)\n273 Security Update for Windows Server 2003 (KB975560)\n274 Security Update for Windows Server 2003 (KB975562)\n275 Security Update for Windows Server 2003 (KB975713)\n276 Security Update for Windows Internet Explorer 7 (KB976325)\n277 Update for Windows Internet Explorer 7 (KB976749)\n278 Update for Windows Server 2003 (KB977165)\n279 Security Update for Windows Server 2003 (KB977816)\n280 Security Update for Windows Server 2003 (KB977914)\n281 Security Update for Windows Server 2003 (KB978037)\n282 Security Update for Windows Internet Explorer 7 (KB978207)\n283 Security Update for Windows Server 2003 (KB978251)\n284 Security Update for Windows Server 2003 (KB978262)\n285 Security Update for Windows Server 2003 (KB978338)\n286 Security Update for Windows Server 2003 (KB978542)\n287 Security Update for Windows Server 2003 (KB978601)\n288 Security Update for Windows Server 2003 (KB978695)\n289 Security Update for Windows Server 2003 (KB978706)\n290 Security Update for Windows Server 2003 (KB979309)\n291 Security Update for Windows Server 2003 (KB979482)\n292 Security Update for Windows Server 2003 (KB979559)\n293 Security Update for Windows Server 2003 (KB979683)\n294 Security Update for Windows Server 2003 (KB979687)\n295 Security Update for Windows Server 2003 (KB979907)\n296 Update for Windows Internet Explorer 7 (KB980182)\n297 Security Update for Windows Server 2003 (KB980195)\n298 Security Update for Windows Server 2003 (KB980218)\n299 Security Update for Windows Server 2003 (KB980232)\n300 Security Update for Windows Server 2003 (KB980436)\n301 Security Update for Windows Server 2003 (KB981322)\n302 Security Update for Windows Server 2003 (KB981349)\n303 Security Update for Windows Server 2003 (KB981957)\n304 Security Update for Windows Server 2003 (KB982132)\n305 Security Update for Windows Server 2003 (KB982214)\n306 Security Update for Windows Internet Explorer 7 (KB982381)\n307 Security Update for Windows Server 2003 (KB982802)\n308 Microsoft .NET Framework 2.0\n309 Microsoft .NET Framework 3.0\n310 Microsoft National Language Support Downlevel APIs\n311 Intel(R) PRO Network Connections Drivers\n312 Store Manager \n313 Windows Imaging Component\n314 Windows Server 2003 Service Pack 2\n315 XML Paper Specification Shared Components Pack 1.0\n316 32 Bit HP CIO Components Installer\n317 Microsoft .NET Framework 3.0\n318 Retrospect Client 7.6\n319 Windows Communication Foundation\n320 VMware vCenter Converter Agent\n321 Microsoft .NET Framework 2.0\n322 Windows Workflow Foundation\n323 Windows Support Tools\n324 Windows Presentation Foundation\n325 MSXML 6 Service Pack 2 (KB2758696)\n326 DriveImage XML (Private Edition)\n327 VMware Tools \n"""
"2015-05-27 01:05:29 UTC","10.0.0.170","snmp","161","udp","snmp.Processes","""Id Status Name Path Parameters \n1 running System Idle Process \n4 running System \n244 running VMwareTray.exe C:\\Program Files\\VMware\\VMware Tools\\ \n292 running smss.exe \\SystemRoot\\System32\\ \n340 running csrss.exe C:\\WINDOWS\\system32\\ObjectDirectory=\\Windows SharedSection=1024,3072,512 Windows=On SubSystemType=Windows ServerDll=basesrv,1 ServerDll=winsrv:UserS\n364 running winlogon.exe \n412 running services.exe C:\\WINDOWS\\system32\\ \n424 running lsass.exe C:\\WINDOWS\\system32\\ \n616 running vmacthlp.exe C:\\Program Files\\VMware\\VMware Tools\\ \n652 running svchost.exe C:\\WINDOWS\\system32\\-k DcomLaunch \n720 running svchost.exe \n788 running svchost.exe \n824 running svchost.exe \n840 running svchost.exe C:\\WINDOWS\\System32\\-k netsvcs \n988 running spoolsv.exe C:\\WINDOWS\\system32\\ \n1016 running msdtc.exe \n1176 running dns.exe C:\\WINDOWS\\System32\\ \n1216 running svchost.exe C:\\WINDOWS\\System32\\-k WinErr \n1256 running llssrv.exe \n1284 running sfmsvc.exe C:\\WINDOWS\\system32\\ \n1328 running svchost.exe C:\\WINDOWS\\System32\\-k HPZ12 \n1340 running ntfrs.exe C:\\WINDOWS\\system32\\ \n1512 running explorer.exe C:\\WINDOWS\\ \n1532 running svchost.exe C:\\WINDOWS\\System32\\-k HPZ12 \n1560 running svchost.exe \n1572 running RemotSvc.exe C:\\Program Files\\Retrospect\\Retrospect Client\\ \n1588 running retroclient.exe C:\\Program Files\\Retrospect\\Retrospect Client\\ \n1668 running snmp.exe C:\\WINDOWS\\System32\\ \n1720 running lserver.exe C:\\WINDOWS\\system32\\ \n1748 running vmtoolsd.exe C:\\Program Files\\VMware\\VMware Tools\\ \n1784 running vmware-converter.exeC:\\Program Files\\VMware\\VMware Converter Enterprise Agent\\-d \""C:\\Program Files\\VMware\\VMware Converter Enterprise Agent\\\\\"" -s converter-agent.xml\n1812 running wins.exe C:\\WINDOWS\\System32\\ \n1836 running dfssvc.exe C:\\WINDOWS\\system32\\ \n1892 running VMUpgradeHelper.exe C:\\Program Files\\VMware\\VMware Tools\\/service \n2152 running wmiprvse.exe C:\\WINDOWS\\system32\\wbem\\ \n2484 running svchost.exe C:\\WINDOWS\\System32\\-k termsvcs \n2504 running ctfmon.exe C:\\WINDOWS\\system32\\ \n2624 running dllhost.exe C:\\WINDOWS\\system32\\/Processid:{02D4B3F1-FD88-11D1-960D-00805FC79235}\n2768 running logon.scr /s \n3196 running rdpclip.exe \n3356 running wuauclt.exe C:\\WINDOWS\\system32\\ \n3600 running winlogon.exe \n3880 running csrss.exe C:\\WINDOWS\\system32\\ObjectDirectory=\\Windows SharedSection=1024,3072,512 Windows=On SubSystemType=Windows ServerDll=basesrv,1 ServerDll=winsrv:UserS\n"""
"2015-05-26 01:55:14 UTC","10.0.0.111","afp","548","tcp","afp_server_info","{:server_name=>""saturn"", :machine_type=>""Netatalk3.1.7"", :versions=>[""AFP2.2"", ""AFPX03"", ""AFP3.1"", ""AFP3.2"", ""AFP3.3"", ""AFP3.4""], :uams=>[""DHX2"", ""DHCAST128""], :server_flags=>{""Super Client""=>true, ""UUIDs""=>true, ""UTF8 Server Name""=>true, ""Open Directory""=>true, ""Reconnect""=>false, ""Server Notifications""=>true, ""TCP/IP""=>true, ""Server Signature""=>true, ""Server Messages""=>true, ""Password Saving Prohibited""=>false, ""Password Changing""=>false, ""Copy File""=>true}, :signature=>""81a41178c11595cb04fb3a7d8f9aec30"", :network_addresses=>[""10.0.0.111""], :utf8_server_name=>""saturn""}"
"2015-05-27 01:24:46 UTC","10.0.0.111","http","80","tcp","http.fingerprint","{:uri=>""/"", :method=>""GET"", :code=>""302"", :message=>""FOUND"", :signature=>""nginx/1.6.2 ( 302-http://10.0.0.111/ )"", :header_server=>""nginx/1.6.2"", :header_date=>""Wed, 27 May 2015 01:24:46 GMT"", :header_content_type=>""text/html; charset=utf-8"", :header_transfer_encoding=>""chunked"", :header_connection=>""keep-alive"", :header_location=>""http://10.0.0.111/"", :header_content_language=>""en"", :header_vary=>""Accept-Language, Cookie"", :header_strict_transport_security=>""max-age=31536000"", :content=>""""}"
"2015-05-27 01:45:49 UTC","10.0.0.143","","","","fingerprint.match","{""os.vendor""=>""VMware"", ""os.product""=>""VMware ESXi 5.5.0"", ""os.version""=>""2068190""}"
